,Unnamed: 0,userId,gameId,rating,timestamp,status
97093,3831495,53766,11634,6.0,2021-02-01,
21984,902055,13118,1410,5.0,2019-03-01,Owned
78696,3153485,44570,2366,5.5,2007-08-01,
123698,4860093,25571,5289,10.0,2014-05-01,Owned
61739,2516034,35930,12942,7.0,2020-07-01,Owned
51544,2134580,30721,9203,6.0,2009-06-01,
18691,767917,11211,17405,8.0,2021-10-01,
68850,2802424,39985,5048,4.0,2013-11-01,Owned
25629,1051639,15226,5571,10.0,2006-09-01,Owned
19031,781816,11407,11865,7.0,2020-09-01,Owned
119953,4684756,65271,12942,6.0,2009-06-01,
93784,3710669,52157,805,7.0,2012-04-01,Owned
74915,3019579,42849,2633,8.0,2010-03-01,Owned
55784,2300728,33009,6817,8.0,2009-01-01,
54033,2231590,32064,5534,7.0,2008-10-01,
121691,4754352,66235,5716,4.0,2007-06-01,
99030,3907046,54905,1353,8.0,2009-09-01,
56010,2308861,33119,1032,7.0,2012-12-01,Owned For Trade
111534,4369748,61047,5048,4.0,2008-12-01,
58965,2415661,34586,5534,6.0,2013-07-01,Owned
19506,799235,11634,5716,8.0,2007-11-01,Owned
115705,4526825,63138,1387,6.5,2006-02-01,
51692,2139816,30785,5,7.0,2017-02-01,Wishlist(3)  (Like to have)
22857,936642,13616,16395,7.0,2016-12-01,Owned
90957,3602542,50700,420,5.0,2009-07-01,Prev. Owned
92598,3665496,51558,13308,6.0,2011-11-01,Owned
106654,4183186,58541,5941,6.0,2018-08-01,For Trade
64650,2623659,37369,11901,2.0,2014-04-01,
11503,478307,6992,1403,7.0,2011-09-01,
74847,3018640,42838,2781,6.7,2009-03-01,
87175,3465782,48832,1509,5.0,2017-02-01,Owned
101372,3994953,56055,5716,7.0,2019-04-01,Owned
52927,2189592,31510,753,4.0,2013-06-01,
90387,3581885,50414,2393,7.0,2020-12-01,
83064,3313146,46707,11634,6.0,2007-05-01,
33056,1362935,19734,5942,8.0,2006-07-01,
7458,310983,4610,16395,6.5,2020-05-01,Owned
457,18046,252,105,6.0,2002-08-01,Owned
18170,750068,10968,592,7.0,2009-09-01,
54981,2267985,32544,5716,5.0,2008-11-01,Owned
74911,3019511,42849,5716,7.0,2008-12-01,Owned
53706,2219248,31907,12002,7.0,2019-07-01,Owned
48796,2025871,29195,12942,7.5,2017-09-01,
94333,3727701,52400,132,7.0,2001-09-01,Owned For Trade
34843,1441584,20848,10997,7.0,2009-04-01,
30987,1275867,18385,2425,7.0,2019-01-01,
112836,4411346,61582,2425,6.0,2018-03-01,
7079,292870,4313,1115,7.0,2009-08-01,
102769,4044311,56721,1115,5.0,2006-10-01,
18867,773882,11301,1597,7.0,2008-11-01,Owned
60012,2454698,35079,3737,4.0,2011-04-01,
84352,3361196,47337,12942,9.0,2007-07-01,
11643,486639,7122,1032,7.0,2021-06-01,Owned
42132,1737031,25027,12942,7.0,2017-11-01,Owned
61390,2504069,35756,49,7.5,2005-07-01,Owned
6225,259314,3816,40,7.0,2021-11-01,Owned For Trade
32208,1326989,19183,5289,9.0,2011-01-01,
124520,4936503,41789,5289,9.0,2021-01-01,Owned
16448,685637,10030,4244,6.0,2021-02-01,Prev. Owned
5363,224470,3308,12942,9.0,2015-05-01,Owned
98620,3889837,54656,11865,8.0,2018-01-01,Owned
18570,764229,11158,10623,7.0,2010-12-01,Owned
1064,45997,671,5,8.0,2009-08-01,Owned
100601,3968756,55733,420,7.0,2009-01-01,Owned
46607,1939571,27944,1115,6.0,2018-12-01,
15726,658562,9656,1353,8.0,2006-01-01,Owned
74657,3012126,42750,5048,5.0,2009-11-01,Owned
38529,1590014,22996,12962,7.0,2006-06-01,
80166,3205815,45239,14808,6.0,2007-12-01,
13914,579629,8467,118,7.0,2011-05-01,
45505,1892006,27240,118,4.0,2010-11-01,
77115,3100873,43854,3737,4.0,2016-01-01,Prev. Owned
25610,1051090,15218,1382,5.0,2014-04-01,
53045,2193398,31552,105,7.1,2013-01-01,Owned
70121,2856517,40663,5,7.0,2011-01-01,Owned
98607,3889433,54646,491,8.0,2007-01-01,
126927,5165319,34720,7222,7.0,2015-07-01,Owned
15304,639479,9356,4192,7.0,2005-03-01,Owned
116478,4554976,63538,5,7.0,2003-10-01,Owned
116503,4555824,63548,2301,5.0,2005-04-01,
79916,3195267,45100,5699,7.0,2017-06-01,Owned
100725,3972581,55771,7637,6.0,2008-03-01,Owned
24005,979407,14192,42,8.0,2010-10-01,Wishlist(2)  (Love to have)
8139,336999,4997,14634,7.0,2007-03-01,
71555,2906675,41321,1353,7.0,2012-05-01,Owned
70970,2887594,41048,5,8.0,2021-11-01,Owned
50132,2078120,29932,256,7.0,2009-02-01,Owned
87912,3491635,49172,12942,7.0,2022-02-01,
92207,3652758,51392,2633,6.0,2015-09-01,
60146,2459932,35141,1198,9.5,2015-04-01,Owned For Trade
91626,3629460,51084,5,6.0,2017-04-01,
89519,3551205,49995,42,9.0,2008-02-01,Owned
83554,3329758,46921,49,8.0,2001-08-01,Prev. Owned
53334,2202891,31664,12942,7.0,2017-02-01,
31410,1292656,18670,4192,9.0,2005-03-01,Owned
45097,1871094,26929,12902,7.0,2014-04-01,
127226,5198049,1261,16595,8.0,2016-06-01,
47821,1986621,28648,105,6.4,2021-11-01,
64925,2638356,37598,5767,4.5,2012-04-01,
59128,2422798,34677,132,3.0,2017-08-01,
56743,2335036,33491,904,8.0,2005-01-01,
107716,4221814,59061,5716,6.5,2014-02-01,
27789,1141682,16473,1234,7.0,2006-12-01,Owned
68711,2797196,39925,5,7.5,2010-12-01,
40170,1653243,23837,10623,7.0,2017-01-01,Owned
41137,1692642,24376,10816,4.0,2020-12-01,
28039,1150951,16601,11883,5.5,2005-10-01,Owned
123002,4806581,66941,12942,7.0,2019-09-01,Owned
4321,186962,2777,491,6.0,2006-07-01,
91232,3614008,50844,12942,6.0,2015-12-01,Owned
61928,2522442,36005,105,10.0,2004-08-01,
80807,3231424,45609,986,7.5,2012-06-01,Owned
127225,5198018,58608,13291,8.0,2007-12-01,
94681,3739925,52555,1115,7.0,2008-01-01,
77181,3102504,43872,118,8.0,2007-10-01,Owned
54960,2267157,32526,105,5.0,2017-08-01,Prev. Owned
3838,168068,2526,49,8.0,2011-02-01,
9473,390378,5775,5534,7.0,2011-12-01,Owned
42819,1769825,25473,1345,7.0,2007-03-01,Owned
50002,2072567,29859,5,7.3,2009-01-01,Owned
45598,1894837,27277,5534,7.0,2007-07-01,
72127,2926351,41584,11634,9.0,2011-12-01,Owned
958,41536,607,16772,6.0,2008-06-01,
66950,2720828,38822,1345,7.0,2007-12-01,Owned
74290,3001459,42626,105,6.0,2007-02-01,
62243,2531539,36137,12002,9.0,2017-09-01,
18593,764910,11170,14054,7.0,2011-05-01,
43633,1804966,25957,1382,7.0,2006-11-01,Owned
57374,2358620,33797,2425,5.0,2014-10-01,
46223,1921834,27671,12942,7.0,2014-12-01,Owned
15164,632871,9256,1198,6.0,2022-01-01,Owned
38489,1588886,22982,11057,2.0,2021-11-01,
87392,3473431,48941,5716,6.0,2008-07-01,Owned
97096,3831670,53768,12942,8.0,2008-07-01,Owned
95766,3781570,53117,5716,8.0,2010-10-01,Prev. Owned
38486,1588803,22981,11901,1.0,2008-06-01,
2452,108613,1653,5048,4.0,2013-12-01,Owned
25897,1061470,15352,793,6.0,2015-02-01,Owned
60993,2489418,35531,1234,5.0,2017-02-01,Prev. Owned
13218,550778,8008,1198,7.0,2020-07-01,Owned
59530,2436238,34831,9217,9.0,2008-03-01,Owned
93471,3699411,51997,805,8.0,2008-11-01,Owned
123967,4885045,49714,13393,9.0,2013-10-01,Owned
81828,3269204,46123,16366,6.0,2012-02-01,
104456,4102374,57454,4529,5.0,2010-09-01,
5873,245536,3625,4192,7.0,2009-03-01,Owned
22657,927098,13487,256,6.0,2003-03-01,Owned
31035,1277850,18417,12942,6.0,2017-01-01,Owned
30028,1241156,17902,825,6.0,2021-10-01,
110718,4336191,60582,5716,6.0,2009-01-01,Prev. Owned
107609,4216986,58978,1353,6.5,2016-09-01,
78523,3147133,44490,3737,5.0,2007-03-01,Prev. Owned
98311,3878325,54471,12962,9.0,2007-12-01,Owned
108999,4270787,59714,1198,6.0,2021-12-01,Owned
15214,635639,9299,9203,10.0,2017-06-01,
68389,2784780,39739,12942,7.0,2017-09-01,
31682,1303061,18836,5,8.0,2015-08-01,Owned
55229,2278590,32700,3737,5.0,2019-11-01,
106967,4193265,58659,12942,8.0,2011-04-01,Owned
6891,285570,4191,1410,4.0,2019-10-01,Owned
91814,3638280,51196,42,10.0,2014-02-01,Owned
94563,3736272,52504,2393,8.0,2004-12-01,Owned
21592,887829,12927,5,8.5,2007-07-01,Owned
91538,3625356,51018,16395,6.75,2014-01-01,
90511,3586765,50494,13308,6.0,2008-12-01,
58692,2405783,34435,16620,5.5,2006-01-01,
34641,1433419,20724,3510,6.0,2014-11-01,
89674,3556570,50063,904,7.0,2006-12-01,Owned
3917,170599,2556,256,7.0,2004-04-01,Owned
29263,1204119,17352,9342,4.0,2011-03-01,
47826,1986823,28651,2425,4.7,2008-01-01,
99012,3906811,54905,5,7.0,2009-08-01,Owned
68908,2804246,40006,814,6.0,2013-04-01,Owned
69779,2841293,40476,1198,6.0,2021-07-01,Prev. Owned
25782,1056731,15290,16772,7.0,2007-12-01,
67991,2768251,39513,9910,8.0,2008-03-01,Owned
99206,3913937,54990,5,7.0,2020-11-01,Owned
82447,3291433,46420,12942,5.0,2016-12-01,Owned
34480,1426465,20633,814,6.0,2006-11-01,Owned
35308,1457983,21080,1198,6.0,2018-08-01,Owned For Trade
114228,4464565,62309,4968,3.5,2006-09-01,Owned For Trade
111680,4374424,61122,42,7.5,2021-12-01,
40850,1681746,24239,5,7.0,2006-03-01,
121824,4759198,66294,42,7.0,2013-02-01,Owned Want To Play
115230,4505078,62842,17405,7.5,2018-03-01,Owned
93790,3710974,52160,2633,7.0,2016-06-01,
43599,1803235,25937,12002,5.0,2011-06-01,Owned
20530,843786,12264,5716,7.0,2017-03-01,Owned
31362,1291261,18651,146,7.0,2007-01-01,Owned
125724,5047506,42037,13393,8.0,2013-03-01,Owned
27927,1147261,16547,3864,6.0,2007-08-01,Owned
6458,268281,3950,1231,7.5,2009-07-01,
24286,994641,14422,12942,7.0,2019-05-01,Owned
61101,2493389,35589,5767,7.0,2010-03-01,Prev. Owned
54860,2262951,32462,10997,7.0,2005-01-01,
90605,3590170,50543,5,7.0,2014-01-01,Owned
110145,4315406,60308,118,8.0,2005-12-01,
87644,3481825,49050,16395,7.0,2022-02-01,Owned
116731,4563354,63649,9217,7.0,2007-12-01,Owned
44798,1856012,26704,592,8.0,2009-09-01,
82378,3289217,46390,2425,3.0,2012-12-01,Owned
9441,388859,5755,10816,7.0,2022-01-01,
33414,1379247,19976,5,7.5,2019-10-01,Owned
18397,756687,11064,4192,7.0,2010-11-01,Owned
1449,62975,925,1037,6.0,2015-10-01,
40491,1666452,24021,105,8.0,2014-10-01,Owned
8672,356689,5291,1410,3.0,2018-03-01,Prev. Owned
68442,2787249,39773,49,4.0,2006-06-01,Prev. Owned
52775,2183599,31431,13308,7.5,2016-04-01,
74961,3020352,42861,1198,8.0,2007-02-01,Owned
124608,4946024,9050,5808,5.0,2018-07-01,Owned
16133,675659,9914,118,8.0,2004-11-01,
14250,593571,8647,1234,7.0,2016-03-01,Owned
53544,2212546,31805,7977,3.0,2009-11-01,
21551,885739,12894,4041,4.0,2004-12-01,
101346,3994069,56042,42,6.0,2009-09-01,Prev. Owned
44903,1863213,26814,4296,7.0,2008-05-01,
17307,714944,10452,3125,3.0,2020-07-01,Owned
21082,866120,12578,5048,5.0,2007-02-01,Owned
5302,222082,3277,11634,6.0,2006-12-01,Owned
93261,3691156,51912,10816,4.0,2020-12-01,
80228,3207690,45276,9217,6.0,2008-06-01,
31360,1291256,18651,464,4.0,2007-01-01,Owned
85943,3418162,48123,1037,8.0,2006-12-01,Owned
70460,2869715,40833,2425,4.0,2008-09-01,
31811,1308678,18920,9217,8.0,2007-07-01,Owned
2733,120422,1843,5716,8.0,2011-05-01,
33420,1379677,19985,9203,8.0,2005-04-01,
9629,398109,5878,12942,7.0,2021-11-01,Owned
87299,3470767,48905,105,7.5,2022-03-01,Owned
100315,3958158,55569,2425,4.0,2016-10-01,Owned
62473,2539211,36219,12942,6.0,2014-02-01,Owned
126803,5152931,50802,7504,7.0,2020-07-01,Owned
26836,1101960,15914,5,7.5,2012-08-01,
17300,714778,10449,194,7.0,2004-08-01,
12681,527289,7680,3089,7.0,2012-07-01,Owned
12391,516487,7542,420,6.25,2019-01-01,Prev. Owned
56926,2342283,33571,911,8.0,2005-06-01,Owned
38476,1588534,22977,8501,5.0,2010-03-01,Prev. Owned
85284,3394119,47766,16395,6.0,2011-04-01,Owned
122612,4788801,66697,1115,9.0,2007-11-01,
74481,3007033,42693,3510,2.0,2015-12-01,Wishlist(5)  (Don't buy this)
106911,4191955,58647,814,3.0,2007-03-01,
21941,900856,13103,118,8.23333,2019-08-01,
58121,2384401,34155,1115,3.0,2012-03-01,Owned
29117,1198812,17281,5,6.80937,2020-02-01,
78178,3135313,44330,464,7.0,2003-05-01,
125469,5023576,51464,13291,7.0,2015-05-01,Owned
81299,3248163,45848,8743,5.0,2015-07-01,Owned
22215,912065,13265,1115,7.0,2011-12-01,Owned
107067,4195522,58685,1115,7.0,2005-01-01,
38052,1571433,22764,1800,8.0,2010-03-01,
91377,3618527,50908,371,6.0,2017-01-01,
82122,3279469,46251,3737,6.0,2007-07-01,
68693,2796780,39920,5,8.0,2003-01-01,Owned
58487,2397648,34340,12902,7.0,2018-09-01,Owned
31923,1313423,18996,14808,10.0,2009-05-01,
1250,55194,799,4529,7.0,2003-11-01,Owned
78994,3164960,44727,420,6.0,2002-12-01,Owned
108122,4237222,59279,12002,5.0,2013-03-01,
116826,4566797,63691,5,8.0,2014-09-01,Owned
99797,3939113,55325,1032,8.5,2020-05-01,Owned
62804,2552897,36400,5716,7.5,2013-04-01,
106449,4176182,58454,1783,7.0,2003-04-01,
30085,1243018,17929,2425,3.0,2004-06-01,
75793,3050412,43231,4974,6.0,2008-01-01,
17362,717159,10479,1115,6.0,2016-05-01,
54823,2261620,32446,12942,8.0,2018-08-01,Owned
112573,4404317,61486,825,6.0,2008-05-01,
45477,1890196,27207,9203,7.0,2009-12-01,
83295,3321349,46827,805,6.0,2008-09-01,
57214,2352734,33723,5716,8.0,2013-06-01,
99113,3910238,54947,2425,6.0,2017-08-01,
73187,2962730,42068,5699,5.0,2004-12-01,
51969,2150162,30924,118,8.0,2008-03-01,
24737,1015446,14732,1198,5.0,2018-06-01,Owned
21584,887331,12916,12002,6.0,2011-11-01,Owned
106078,4162807,58296,1234,7.5,2010-01-01,
104758,4114436,57617,3737,3.0,2005-01-01,
71031,2889193,41073,1234,4.0,2005-12-01,
71989,2922500,41534,5677,10.0,2010-11-01,
93351,3693879,51948,5,7.0,2007-11-01,
52255,2162287,31105,1345,7.92,2013-04-01,
45004,1866367,26854,12002,6.5,2013-10-01,
56162,2314360,33199,5455,6.0,2011-07-01,Owned
23593,960683,13942,4769,1.0,2010-03-01,
22876,937555,13631,5,7.0,2017-01-01,Owned
107628,4217869,58989,12962,6.0,2006-04-01,
122499,4784291,66637,5767,6.5,2014-01-01,Prev. Owned
63822,2587900,36877,1115,4.0,2008-01-01,
53304,2201617,31653,49,7.0,2003-08-01,Owned
46422,1931334,27826,5048,2.0,2017-02-01,Owned
20820,855152,12427,3095,7.5,2015-06-01,
77603,3116235,44052,118,8.0,2007-07-01,
70399,2867668,40811,986,5.0,2015-07-01,
107996,4232734,59231,2366,5.0,2020-12-01,
112978,4417123,61664,1198,7.0,2015-03-01,Owned
119619,4671284,65111,1257,8.0,2019-04-01,
11260,468505,6864,639,8.0,2012-05-01,
40414,1663250,23969,2425,2.0,2011-01-01,
38085,1572872,22781,14808,7.0,2018-09-01,
77015,3096704,43802,1422,5.0,2007-12-01,Owned
31215,1284953,18537,7249,6.0,2013-09-01,Owned
72924,2954130,41973,4529,7.0,2009-05-01,
114467,4475524,62452,943,3.0,2010-03-01,
24244,992285,14386,2818,5.8,2009-07-01,Owned
111142,4353807,60813,2079,8.0,2020-11-01,Owned
26099,1069828,15464,9910,7.0,2008-03-01,
7755,322193,4780,3510,3.0,2007-12-01,
86522,3441056,48456,1234,8.0,2018-11-01,Owned
93027,3682626,51787,12002,6.0,2012-10-01,Prev. Owned
56681,2332728,33461,1231,9.0,2007-07-01,
105339,4134094,57912,5048,2.0,2008-11-01,Prev. Owned
6547,272023,4004,5,6.0,2017-09-01,Owned For Trade
23373,956148,13887,5,8.0,2009-12-01,
55257,2280013,32713,105,6.5,2005-10-01,Owned
120032,4687297,65298,12962,9.0,2006-03-01,
90675,3593312,50589,1410,2.0,2016-01-01,Owned
41644,1714153,24673,12962,7.0,2009-08-01,
54984,2268022,32544,132,7.0,2008-11-01,Owned
80620,3223583,45503,1198,4.0,2018-04-01,
53279,2200697,31642,5455,6.0,2009-11-01,
70878,2884267,40998,9910,5.0,2006-03-01,Owned
90971,3603383,50713,17405,8.0,2018-10-01,Owned
28300,1162263,16780,16395,5.0,2016-09-01,Owned
949,41410,606,1593,6.0,2007-02-01,Owned
88998,3532670,49736,9342,7.0,2011-09-01,
35485,1463987,21165,9910,7.0,2007-06-01,Owned
24880,1021082,14805,12616,2.5,2018-08-01,Owned
51148,2116790,30456,27,4.0,2004-09-01,
524,20379,282,1115,3.0,2011-05-01,
125072,4990979,3957,13291,7.0,2012-04-01,Owned
106585,4180768,58511,146,6.0,2016-04-01,Owned
97600,3851252,54045,5,6.0,2019-04-01,
2825,124237,1898,12002,7.0,2022-01-01,
21601,888105,12931,105,7.0,2016-07-01,Owned
124135,4900053,46865,13291,8.0,2021-03-01,
104985,4121549,57742,1382,7.0,2009-03-01,Prev. Owned
87808,3488946,49146,42,2.0,2007-04-01,
33984,1404083,20353,12942,9.0,2014-07-01,Owned
77968,3126779,44206,105,7.0,2005-12-01,
24896,1021791,14812,12962,7.0,2021-11-01,Owned
25303,1039121,15052,12942,9.0,2021-11-01,
37076,1529328,22125,491,8.5,2004-04-01,Owned
107866,4228051,59159,288,8.0,2011-07-01,Owned
101708,4007062,56215,5048,8.4,2014-02-01,Prev. Owned
45254,1878408,27034,3409,6.0,2019-07-01,
33250,1371328,19844,5,7.0,2021-10-01,Owned
110998,4347559,60741,2425,10.0,2020-03-01,
32118,1322941,19113,4041,6.0,2021-01-01,Owned
94562,3736264,52504,7678,9.0,2003-09-01,
39324,1620486,23437,5942,6.0,2010-11-01,
107860,4227933,59157,42,8.5,2020-01-01,Owned
99233,3914957,54999,3139,6.1,2018-07-01,
111989,4384559,61242,105,5.0,2008-07-01,
67691,2754781,39334,42,8.8,2018-10-01,Owned
41402,1703440,24542,2079,7.0,2016-08-01,
20178,828703,12059,5,8.0,2019-07-01,Owned
18269,753193,11017,12942,4.0,2017-06-01,
56615,2330332,33428,4456,6.0,2005-04-01,
51626,2137173,30761,5048,3.0,2006-07-01,Owned
89000,3532694,49736,12188,8.0,2012-05-01,
83916,3344705,47101,5716,7.0,2011-08-01,
103116,4056080,56864,904,8.0,2006-10-01,Owned
87120,3462784,48787,12902,8.0,2006-01-01,Owned
127050,5177253,56276,13291,6.0,2008-09-01,Prev. Owned
4162,181755,2707,9217,6.0,2007-11-01,
99517,3927612,55154,9342,6.0,2015-05-01,
32263,1328839,19219,196,4.0,2010-06-01,
90141,3574325,50323,12942,8.0,2010-02-01,Owned
6665,276166,4057,1751,5.0,2016-01-01,Owned
50521,2092195,30137,1410,6.0,2017-10-01,Owned For Trade
7248,300216,4422,42,8.0,2010-09-01,Wishlist(3)  (Like to have)
29111,1198684,17277,42,3.0,2021-12-01,
21441,881581,12827,9217,7.0,2011-08-01,Prev. Owned
91315,3616433,50883,105,7.0,2021-05-01,
104134,4089467,57309,12942,8.0,2021-08-01,Owned
49459,2051227,29552,1198,7.0,2010-08-01,Owned
113458,4436365,61936,2425,5.0,2013-01-01,Owned
18530,761978,11128,1345,7.0,2007-02-01,
34705,1435683,20757,2888,7.0,2016-08-01,Owned
51706,2140409,30798,2425,4.0,2009-12-01,
7645,318455,4729,5048,3.0,2009-10-01,Owned
7588,317236,4708,8069,6.0,2007-04-01,
87731,3485101,49098,42,9.0,2011-08-01,Owned For Trade
90924,3601615,50690,5048,3.0,2018-07-01,
66854,2716983,38770,5,6.0,2019-06-01,
59647,2439935,34886,5048,2.0,2009-03-01,
50080,2076554,29914,5258,7.0,2017-12-01,
3841,168117,2526,2038,6.0,2011-02-01,Prev. Owned
120482,4704784,65523,371,7.0,2020-11-01,Owned
50795,2104919,30291,5,6.0,2018-08-01,Owned
61557,2509823,35844,12002,7.4,2021-11-01,
91285,3615398,50857,3737,5.5,2016-07-01,
104014,4085352,57246,14808,3.0,2013-08-01,
42767,1767084,25438,16395,8.0,2021-01-01,Owned
35983,1484907,21489,3737,4.0,2012-03-01,Owned
103725,4074783,57105,814,8.0,2017-09-01,
96590,3811988,53496,118,5.0,2015-06-01,
51097,2115425,30434,16395,7.0,2007-06-01,
100902,3979996,55861,10997,7.0,2007-07-01,Owned
22317,917172,13357,11634,2.0,2016-05-01,
85134,3388443,47686,1345,3.0,2003-05-01,
66179,2691324,38376,1115,8.0,2014-01-01,Owned
28912,1191362,17165,12942,6.0,2015-09-01,
50930,2110362,30350,4192,7.0,2017-08-01,
22394,918611,13367,2888,5.0,2011-02-01,
66236,2693688,38425,5,7.5,2007-08-01,Owned
76174,3064355,43409,5716,7.0,2007-04-01,Owned
12721,528320,7688,3737,6.0,2009-02-01,
28278,1161271,16765,1231,7.0,2020-01-01,Owned
48444,2011404,29012,12002,7.0,2012-08-01,
13241,551360,8023,814,6.0,2004-06-01,
74338,3002993,42643,16395,6.5,2020-03-01,Owned For Trade
123671,4857506,52977,16254,6.0,2008-04-01,
109678,4298304,60097,12942,6.5,2017-08-01,
87263,3469384,48879,1345,3.0,2010-10-01,Owned
103844,4078361,57158,10816,6.0,2019-07-01,
30149,1244683,17953,5367,2.0,2016-07-01,
93681,3706276,52098,5716,6.0,2007-11-01,
123970,4885130,46458,2797,5.0,2017-01-01,Owned For Trade
106186,4165823,58327,1234,7.0,2013-10-01,
112586,4404675,61495,256,7.0,2009-02-01,
34233,1415543,20499,12002,7.0,2008-07-01,Owned
22475,920721,13395,11901,4.0,2006-12-01,Prev. Owned
17227,712772,10424,2879,6.0,2016-01-01,
3573,156125,2347,7784,6.0,2005-10-01,
38549,1590558,23006,5,7.0,2007-08-01,Owned
39052,1608712,23258,42,9.0,2007-06-01,Owned
17176,711586,10408,11901,10.0,2019-05-01,
7861,326326,4848,1751,6.0,2004-07-01,
34562,1429931,20675,5048,1.0,2016-04-01,
116587,4558510,63581,5,7.0,2019-08-01,Want In Trade Wishlist(3)  (Like to have)
31447,1294128,18691,986,6.5,2007-05-01,Owned
28092,1154402,16651,2250,6.0,2007-12-01,Prev. Owned Want In Trade
33724,1394318,20208,1353,7.0,2009-03-01,
33114,1366168,19784,5048,3.0,2014-01-01,Prev. Owned
80388,3214876,45378,2425,4.0,2021-06-01,
2377,104381,1585,12942,8.0,2011-07-01,Owned
79106,3169126,44774,42,8.0,2009-12-01,Wishlist(2)  (Love to have)
43760,1811005,26033,2425,6.0,2019-11-01,Owned
60380,2469210,35271,1751,6.0,2020-11-01,Owned
55294,2281226,32732,118,7.5,2022-01-01,Owned
122006,4765906,66405,10816,5.0,2010-09-01,Owned
115975,4539377,63327,118,8.0,2006-01-01,Owned
77375,3108616,43951,42,8.0,2004-01-01,
103688,4073969,57095,118,4.0,2007-09-01,
55940,2306841,33089,105,7.5,2007-07-01,Prev. Owned
39596,1630133,23550,146,5.0,2007-02-01,
43716,1808577,26006,105,7.0,2008-10-01,Owned
20062,821730,11953,11901,1.0,2006-04-01,Owned
39614,1631264,23566,5,8.0,2009-10-01,
43008,1778200,25586,12942,7.0,2020-11-01,Owned
1267,56504,824,182,6.0,2012-04-01,Owned
121559,4748737,66145,6932,3.5,2008-12-01,Owned
50401,2087772,30077,2425,4.0,2015-10-01,Prev. Owned
87286,3470123,48895,1353,8.0,2007-10-01,Owned
14247,593309,8642,1353,8.0,2013-04-01,
20420,838351,12186,904,6.5,2016-12-01,Owned For Trade
22096,905993,13175,146,5.5,2011-03-01,Owned For Trade
106189,4166004,58329,42,8.0,2008-07-01,
57121,2349248,33674,1117,7.0,2019-06-01,Owned
35041,1448647,20949,3737,7.0,2019-03-01,Owned
85927,3417845,48121,5412,2.0,2011-08-01,
40961,1685434,24291,105,6.0,2008-03-01,
46357,1927871,27773,1032,8.0,2014-06-01,Owned
57334,2357328,33779,1198,6.0,2013-09-01,
95740,3780671,53104,49,6.0,2021-01-01,Owned
122278,4773939,66516,1751,4.0,2007-04-01,
120737,4717190,65723,805,5.5,2008-12-01,
44270,1831931,26333,42,9.0,2007-11-01,
119623,4671639,65119,1410,7.0,2020-06-01,Owned
30318,1251263,18036,3737,5.0,2016-09-01,Prev. Owned
125789,5053878,37058,2797,7.0,2009-04-01,Owned
54391,2244371,32241,5,8.0,2009-03-01,
11495,478069,6992,508,8.5,2010-05-01,
4358,188032,2793,8069,6.0,2020-04-01,Owned
108666,4258211,59567,42,8.0,2004-10-01,
31570,1298455,18751,592,6.0,2014-08-01,
103871,4079598,57177,5,7.0,2008-03-01,
65673,2669677,38063,1198,5.0,2019-09-01,Owned
103654,4072854,57082,5048,3.0,2008-09-01,
58391,2394741,34298,9217,7.8,2009-07-01,Owned
2283,101276,1545,3608,7.0,2007-04-01,Owned
88514,3513165,49458,5,9.0,2013-01-01,
5144,216642,3208,3737,4.0,2003-11-01,Owned
112093,4387523,61277,42,8.0,2009-02-01,Owned
22962,939603,13656,12002,7.0,2011-03-01,Owned
86756,3449882,48593,3801,7.0,2006-02-01,Owned
23522,959591,13933,1593,5.5,2003-02-01,Owned
12294,513439,7504,2757,7.0,2016-08-01,Owned
94183,3723240,52334,16395,7.0,2009-06-01,
122250,4773285,66503,943,7.0,2013-01-01,Owned
67654,2753052,39307,118,7.0,2014-08-01,
87900,3491471,49171,805,7.0,2011-06-01,
4953,208949,3086,1353,8.0,2007-06-01,
52079,2155171,30997,27,5.5,2005-07-01,
11691,488159,7139,16444,7.0,2016-09-01,
35561,1466817,21215,12942,6.0,2017-10-01,
102113,4021911,56406,13268,9.0,2015-02-01,
58053,2380486,34094,3737,4.0,2012-02-01,Prev. Owned
73766,2984273,42359,42,6.0,2020-08-01,Owned
120039,4687579,65303,1234,5.0,2021-08-01,Prev. Owned
53261,2200230,31638,194,4.0,2017-11-01,Owned
115615,4523712,63102,13551,8.75,2009-11-01,
127564,5231008,18071,13393,7.0,2021-04-01,Prev. Owned Want In Trade
24825,1019115,14775,42,3.0,2004-09-01,Owned
30426,1254083,18069,5204,6.0,2012-07-01,Owned
124795,4964476,22592,2797,10.0,2008-12-01,Owned
65120,2644989,37698,42,9.0,2008-01-01,Owned
4511,194902,2887,1353,9.0,2020-07-01,Owned
19948,816914,11880,14808,7.0,2007-04-01,Owned
16360,683143,9994,986,8.0,2005-11-01,Owned
125322,5012941,64064,13291,7.0,2016-08-01,Owned
121718,4755112,66245,2393,6.0,2013-05-01,Owned
75763,3049371,43222,5,9.0,2012-06-01,
6929,286933,4213,5,7.0,2005-12-01,
8979,368880,5447,1115,10.0,2016-08-01,Owned
38609,1593136,23042,2425,3.0,2007-03-01,
29669,1224528,17653,12942,7.0,2021-07-01,Owned
7262,300631,4429,12942,7.0,2020-07-01,Owned
99545,3928577,55164,105,8.0,2012-06-01,
4227,184292,2739,1198,4.0,2017-02-01,
126811,5153855,40797,13291,8.0,2015-01-01,Owned
